,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBMAS,POBFEM,REL_H_M,P_18YMAS,P_60YMAS,P_0A2,P_3A5,P_6A11,P_12A14,P_15A17,P_18A24,PEA,PE_INAC,POCUPADA,PDESOCUP,PSINDER,PDER_SS,TVIVHAB,VIVPAR_HAB,PROM_OCUP,GRAPROES,CVE_ENT,Entidad federativa,CVE_MUN,Nombre del municipio,CVE_LOC,Nombre de la localidad,Folio de la AGEB,Población total ,Viviendas particulares habitadas,Población de 15 años y más con educación básica incompleta,Población de 15 a 24 años que no asiste a la escuela,Población sin derechohabiencia a servicios de salud,Personas que viven en hacinamiento,Viviendas que no disponen de excusado o sanitario,Viviendas que no disponen de lavadora,Viviendas que no disponen de refrigerador,Viviendas que no disponen de teléfono fijo,Población de 15 años o más analfabeta,Población de 6 a 14 años que no asiste a la escuela,Viviendas con piso de tierra,Viviendas que no disponen de agua entubada de la red pública,Viviendas que no disponen de drenaje,Viviendas que no disponen de energía eléctrica,Grado de rezago social (clases latentes) 
2188,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2273,0,52,23,29,79,33,7,3,0,6,5,5,3,25,18,25,0,31,20,9,9,6,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012273,52.0,9.0,28.9,62.5,59.6,33.3,0.0,0.0,0.0,11.1,5.3,9.1,11.1,11.1,22.2,0.0,Medio
2189,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2273,0,52,23,29,79,33,7,3,0,6,5,5,3,25,18,25,0,31,20,9,9,6,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012273,3784.0,895.0,28.7,51.3,43.7,7.1,0.0,24.1,11.5,34.9,2.5,3.9,1.1,8.5,0.2,0.2,Bajo
2190,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2273,0,3784,1839,1945,95,2536,276,164,198,440,208,226,505,1552,1409,1499,53,1653,2119,898,895,4,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012273,5414.0,1495.0,23.2,48.6,29.5,3.4,0.8,21.5,9.0,28.4,1.2,4.3,1.0,0.1,0.1,0.0,Bajo
2191,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2273,0,3784,1839,1945,95,2536,276,164,198,440,208,226,505,1552,1409,1499,53,1653,2119,898,895,4,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012273,52.0,9.0,28.9,62.5,59.6,33.3,0.0,0.0,0.0,11.1,5.3,9.1,11.1,11.1,22.2,0.0,Medio
2192,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2273,0,3784,1839,1945,95,2536,276,164,198,440,208,226,505,1552,1409,1499,53,1653,2119,898,895,4,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012273,3784.0,895.0,28.7,51.3,43.7,7.1,0.0,24.1,11.5,34.9,2.5,3.9,1.1,8.5,0.2,0.2,Bajo
2193,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2288,0,8122,3834,4288,89,6003,1124,309,346,680,342,413,1004,4019,2692,3817,202,3282,4791,2328,2319,3,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012288,8122.0,2319.0,27.7,50.2,40.4,3.9,1.5,26.3,10.1,34.0,1.8,2.3,1.0,0.0,0.1,0.0,Bajo
2194,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2288,0,8122,3834,4288,89,6003,1124,309,346,680,342,413,1004,4019,2692,3817,202,3282,4791,2328,2319,3,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012288,5792.0,1429.0,18.2,43.4,26.3,2.1,1.9,11.5,4.7,17.4,1.9,2.5,1.0,0.1,0.1,0.1,Bajo
2195,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2288,0,8122,3834,4288,89,6003,1124,309,346,680,342,413,1004,4019,2692,3817,202,3282,4791,2328,2319,3,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012288,7104.0,1702.0,23.9,47.5,40.6,3.4,0.1,15.6,6.6,25.4,1.5,2.2,0.7,0.5,0.0,0.0,Bajo
2196,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2288,0,5792,2777,3015,92,3993,392,239,266,528,288,314,733,2587,1971,2431,156,1525,4064,1483,1429,4,11,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012288,8122.0,2319.0,27.7,50.2,40.4,3.9,1.5,26.3,10.1,34.0,1.8,2.3,1.0,0.0,0.1,0.0,Bajo
2197,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2288,0,5792,2777,3015,92,3993,392,239,266,528,288,314,733,2587,1971,2431,156,1525,4064,1483,1429,4,11,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012288,5792.0,1429.0,18.2,43.4,26.3,2.1,1.9,11.5,4.7,17.4,1.9,2.5,1.0,0.1,0.1,0.1,Bajo
2198,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2288,0,5792,2777,3015,92,3993,392,239,266,528,288,314,733,2587,1971,2431,156,1525,4064,1483,1429,4,11,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012288,7104.0,1702.0,23.9,47.5,40.6,3.4,0.1,15.6,6.6,25.4,1.5,2.2,0.7,0.5,0.0,0.0,Bajo
2199,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2288,0,7104,3483,3621,96,5026,534,284,329,721,313,390,988,3249,2470,3025,224,2883,4180,1714,1702,4,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012288,8122.0,2319.0,27.7,50.2,40.4,3.9,1.5,26.3,10.1,34.0,1.8,2.3,1.0,0.0,0.1,0.0,Bajo
2200,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2288,0,7104,3483,3621,96,5026,534,284,329,721,313,390,988,3249,2470,3025,224,2883,4180,1714,1702,4,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012288,5792.0,1429.0,18.2,43.4,26.3,2.1,1.9,11.5,4.7,17.4,1.9,2.5,1.0,0.1,0.1,0.1,Bajo
2201,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2288,0,7104,3483,3621,96,5026,534,284,329,721,313,390,988,3249,2470,3025,224,2883,4180,1714,1702,4,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012288,7104.0,1702.0,23.9,47.5,40.6,3.4,0.1,15.6,6.6,25.4,1.5,2.2,0.7,0.5,0.0,0.0,Bajo
2202,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2292,0,4399,2108,2291,92,3260,560,189,181,368,183,216,509,2036,1609,1949,87,1624,2768,1167,1167,4,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012292,4399.0,1167.0,24.3,48.4,36.9,3.7,1.2,25.6,10.7,33.8,1.4,1.6,0.4,0.0,0.1,0.0,Bajo
2203,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2292,0,4399,2108,2291,92,3260,560,189,181,368,183,216,509,2036,1609,1949,87,1624,2768,1167,1167,4,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012292,5342.0,1445.0,20.5,43.5,29.0,2.0,0.6,17.9,6.4,24.8,1.7,1.3,0.6,0.3,0.0,0.1,Bajo
2204,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2292,0,4399,2108,2291,92,3260,560,189,181,368,183,216,509,2036,1609,1949,87,1624,2768,1167,1167,4,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012292,8045.0,1894.0,34.1,55.4,42.1,8.1,0.7,28.0,15.9,40.8,3.6,3.3,3.8,5.1,1.1,0.2,Bajo
2205,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2292,0,5342,2569,2773,93,3575,257,216,240,570,271,279,647,2513,1599,2379,134,1547,3603,1507,1445,4,11,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012292,4399.0,1167.0,24.3,48.4,36.9,3.7,1.2,25.6,10.7,33.8,1.4,1.6,0.4,0.0,0.1,0.0,Bajo
2206,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2292,0,5342,2569,2773,93,3575,257,216,240,570,271,279,647,2513,1599,2379,134,1547,3603,1507,1445,4,11,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012292,5342.0,1445.0,20.5,43.5,29.0,2.0,0.6,17.9,6.4,24.8,1.7,1.3,0.6,0.3,0.0,0.1,Bajo
2207,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2292,0,5342,2569,2773,93,3575,257,216,240,570,271,279,647,2513,1599,2379,134,1547,3603,1507,1445,4,11,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012292,8045.0,1894.0,34.1,55.4,42.1,8.1,0.7,28.0,15.9,40.8,3.6,3.3,3.8,5.1,1.1,0.2,Bajo
2208,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2292,0,8045,3895,4150,94,5284,539,424,459,824,424,467,1106,3346,2806,3192,154,3384,4483,1947,1894,4,9,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012292,4399.0,1167.0,24.3,48.4,36.9,3.7,1.2,25.6,10.7,33.8,1.4,1.6,0.4,0.0,0.1,0.0,Bajo
2209,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2292,0,8045,3895,4150,94,5284,539,424,459,824,424,467,1106,3346,2806,3192,154,3384,4483,1947,1894,4,9,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012292,5342.0,1445.0,20.5,43.5,29.0,2.0,0.6,17.9,6.4,24.8,1.7,1.3,0.6,0.3,0.0,0.1,Bajo
2210,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2292,0,8045,3895,4150,94,5284,539,424,459,824,424,467,1106,3346,2806,3192,154,3384,4483,1947,1894,4,9,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012292,8045.0,1894.0,34.1,55.4,42.1,8.1,0.7,28.0,15.9,40.8,3.6,3.3,3.8,5.1,1.1,0.2,Bajo
2211,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2305,0,3891,1893,1998,95,2773,493,157,176,378,222,175,473,1710,1438,1634,76,1423,2453,1050,1047,4,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012305,3891.0,1047.0,27.7,48.5,36.6,5.3,3.2,25.2,11.6,37.1,2.2,2.3,0.6,0.1,0.0,0.0,Bajo
2212,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2305,0,3891,1893,1998,95,2773,493,157,176,378,222,175,473,1710,1438,1634,76,1423,2453,1050,1047,4,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012305,3566.0,847.0,41.1,64.4,30.3,8.8,1.2,32.1,18.2,47.8,4.4,5.2,2.6,0.2,0.1,0.2,Bajo
2213,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2305,0,3891,1893,1998,95,2773,493,157,176,378,222,175,473,1710,1438,1634,76,1423,2453,1050,1047,4,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012305,4659.0,1101.0,35.2,56.3,41.7,7.0,0.4,25.8,11.4,37.6,2.6,2.7,0.8,0.1,0.0,0.0,Bajo
2214,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2305,0,3566,1778,1788,99,2269,230,199,241,422,198,208,440,1569,1100,1513,56,1081,2451,856,847,4,8,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012305,3891.0,1047.0,27.7,48.5,36.6,5.3,3.2,25.2,11.6,37.1,2.2,2.3,0.6,0.1,0.0,0.0,Bajo
2215,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2305,0,3566,1778,1788,99,2269,230,199,241,422,198,208,440,1569,1100,1513,56,1081,2451,856,847,4,8,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012305,3566.0,847.0,41.1,64.4,30.3,8.8,1.2,32.1,18.2,47.8,4.4,5.2,2.6,0.2,0.1,0.2,Bajo
2216,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2305,0,3566,1778,1788,99,2269,230,199,241,422,198,208,440,1569,1100,1513,56,1081,2451,856,847,4,8,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012305,4659.0,1101.0,35.2,56.3,41.7,7.0,0.4,25.8,11.4,37.6,2.6,2.7,0.8,0.1,0.0,0.0,Bajo
2217,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2305,0,4659,2272,2387,95,3175,435,221,252,493,240,214,550,1927,1688,1824,103,1942,2646,1122,1101,4,9,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012305,3891.0,1047.0,27.7,48.5,36.6,5.3,3.2,25.2,11.6,37.1,2.2,2.3,0.6,0.1,0.0,0.0,Bajo
2218,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2305,0,4659,2272,2387,95,3175,435,221,252,493,240,214,550,1927,1688,1824,103,1942,2646,1122,1101,4,9,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012305,3566.0,847.0,41.1,64.4,30.3,8.8,1.2,32.1,18.2,47.8,4.4,5.2,2.6,0.2,0.1,0.2,Bajo
2219,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2305,0,4659,2272,2387,95,3175,435,221,252,493,240,214,550,1927,1688,1824,103,1942,2646,1122,1101,4,9,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012305,4659.0,1101.0,35.2,56.3,41.7,7.0,0.4,25.8,11.4,37.6,2.6,2.7,0.8,0.1,0.0,0.0,Bajo
2220,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,231A,0,3649,1677,1972,85,2823,620,105,135,260,131,160,394,1664,1436,1532,132,1198,2413,940,929,4,11,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,090050001231A,3649.0,929.0,22.9,39.3,32.8,2.8,0.8,18.0,4.3,18.1,1.8,2.8,0.0,0.0,0.1,0.1,Bajo
2221,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,231A,0,3649,1677,1972,85,2823,620,105,135,260,131,160,394,1664,1436,1532,132,1198,2413,940,929,4,11,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,090100001231A,2784.0,717.0,25.9,52.1,28.4,4.5,1.3,18.7,8.2,32.2,1.8,2.2,3.9,0.1,0.3,0.1,Bajo
2222,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,231A,0,3649,1677,1972,85,2823,620,105,135,260,131,160,394,1664,1436,1532,132,1198,2413,940,929,4,11,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,150330001231A,4381.0,1074.0,25.1,49.5,41.4,2.0,0.2,21.1,8.0,27.7,1.7,2.4,0.8,0.8,0.0,0.0,Bajo
2223,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,231A,0,2784,1326,1458,91,1922,216,108,146,276,132,150,366,1330,858,1293,37,791,1931,733,717,4,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,090050001231A,3649.0,929.0,22.9,39.3,32.8,2.8,0.8,18.0,4.3,18.1,1.8,2.8,0.0,0.0,0.1,0.1,Bajo
2224,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,231A,0,2784,1326,1458,91,1922,216,108,146,276,132,150,366,1330,858,1293,37,791,1931,733,717,4,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,090100001231A,2784.0,717.0,25.9,52.1,28.4,4.5,1.3,18.7,8.2,32.2,1.8,2.2,3.9,0.1,0.3,0.1,Bajo
2225,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,231A,0,2784,1326,1458,91,1922,216,108,146,276,132,150,366,1330,858,1293,37,791,1931,733,717,4,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,150330001231A,4381.0,1074.0,25.1,49.5,41.4,2.0,0.2,21.1,8.0,27.7,1.7,2.4,0.8,0.8,0.0,0.0,Bajo
2226,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,231A,0,4381,2106,2275,93,3129,309,198,181,370,179,207,650,1931,1579,1847,84,1812,2450,1113,1074,4,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,090050001231A,3649.0,929.0,22.9,39.3,32.8,2.8,0.8,18.0,4.3,18.1,1.8,2.8,0.0,0.0,0.1,0.1,Bajo
2227,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,231A,0,4381,2106,2275,93,3129,309,198,181,370,179,207,650,1931,1579,1847,84,1812,2450,1113,1074,4,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,090100001231A,2784.0,717.0,25.9,52.1,28.4,4.5,1.3,18.7,8.2,32.2,1.8,2.2,3.9,0.1,0.3,0.1,Bajo
2228,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,231A,0,4381,2106,2275,93,3129,309,198,181,370,179,207,650,1931,1579,1847,84,1812,2450,1113,1074,4,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,150330001231A,4381.0,1074.0,25.1,49.5,41.4,2.0,0.2,21.1,8.0,27.7,1.7,2.4,0.8,0.8,0.0,0.0,Bajo
2229,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2324,0,3143,1469,1674,88,2389,527,77,96,257,144,146,346,1414,1263,1313,101,971,2127,808,797,4,11,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012324,3143.0,797.0,19.4,36.4,30.9,1.4,0.4,14.3,4.6,13.2,1.2,1.7,0.4,0.0,0.3,0.0,Bajo
2230,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2324,0,3143,1469,1674,88,2389,527,77,96,257,144,146,346,1414,1263,1313,101,971,2127,808,797,4,11,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012324,2789.0,675.0,30.7,62.1,31.9,6.0,0.9,24.9,11.6,35.4,2.3,3.7,0.7,0.0,0.0,0.0,Bajo
2231,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2324,0,3143,1469,1674,88,2389,527,77,96,257,144,146,346,1414,1263,1313,101,971,2127,808,797,4,11,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012324,4467.0,1044.0,25.1,41.4,44.8,3.2,0.9,17.5,6.6,23.6,1.9,2.3,0.6,0.6,0.0,0.1,Bajo
2232,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2324,0,2789,1362,1427,95,1876,201,151,158,296,131,168,383,1263,907,1243,20,890,1873,676,675,4,9,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012324,3143.0,797.0,19.4,36.4,30.9,1.4,0.4,14.3,4.6,13.2,1.2,1.7,0.4,0.0,0.3,0.0,Bajo
2233,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2324,0,2789,1362,1427,95,1876,201,151,158,296,131,168,383,1263,907,1243,20,890,1873,676,675,4,9,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012324,2789.0,675.0,30.7,62.1,31.9,6.0,0.9,24.9,11.6,35.4,2.3,3.7,0.7,0.0,0.0,0.0,Bajo
2234,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2324,0,2789,1362,1427,95,1876,201,151,158,296,131,168,383,1263,907,1243,20,890,1873,676,675,4,9,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012324,4467.0,1044.0,25.1,41.4,44.8,3.2,0.9,17.5,6.6,23.6,1.9,2.3,0.6,0.6,0.0,0.1,Bajo
2235,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2324,0,4467,2166,2301,94,3111,292,195,189,386,212,278,684,1921,1672,1844,77,2001,2364,1076,1044,4,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012324,3143.0,797.0,19.4,36.4,30.9,1.4,0.4,14.3,4.6,13.2,1.2,1.7,0.4,0.0,0.3,0.0,Bajo
2236,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2324,0,4467,2166,2301,94,3111,292,195,189,386,212,278,684,1921,1672,1844,77,2001,2364,1076,1044,4,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012324,2789.0,675.0,30.7,62.1,31.9,6.0,0.9,24.9,11.6,35.4,2.3,3.7,0.7,0.0,0.0,0.0,Bajo
2237,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2324,0,4467,2166,2301,94,3111,292,195,189,386,212,278,684,1921,1672,1844,77,2001,2364,1076,1044,4,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012324,4467.0,1044.0,25.1,41.4,44.8,3.2,0.9,17.5,6.6,23.6,1.9,2.3,0.6,0.6,0.0,0.1,Bajo
2238,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2339,0,760,359,401,90,588,142,20,24,60,25,24,102,312,323,293,19,214,526,196,190,4,11,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012339,760.0,190.0,23.4,42.1,28.2,3.7,0.5,17.9,5.3,18.9,1.3,1.2,0.0,0.0,0.0,0.0,Bajo
2239,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2339,0,760,359,401,90,588,142,20,24,60,25,24,102,312,323,293,19,214,526,196,190,4,11,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012339,2303.0,565.0,12.8,44.7,19.3,0.4,1.9,3.5,3.0,3.9,0.3,3.0,2.3,0.2,0.0,0.0,Bajo
2240,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2339,0,760,359,401,90,588,142,20,24,60,25,24,102,312,323,293,19,214,526,196,190,4,11,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012339,3250.0,798.0,27.8,43.5,49.3,4.2,0.6,20.0,11.9,36.1,2.1,1.9,4.4,6.3,0.6,0.1,Bajo
2241,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2339,0,2303,953,1350,71,1522,103,123,174,276,93,109,233,1127,591,1118,9,444,1825,567,565,4,14,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012339,760.0,190.0,23.4,42.1,28.2,3.7,0.5,17.9,5.3,18.9,1.3,1.2,0.0,0.0,0.0,0.0,Bajo
2242,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2339,0,2303,953,1350,71,1522,103,123,174,276,93,109,233,1127,591,1118,9,444,1825,567,565,4,14,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012339,2303.0,565.0,12.8,44.7,19.3,0.4,1.9,3.5,3.0,3.9,0.3,3.0,2.3,0.2,0.0,0.0,Bajo
2243,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2339,0,2303,953,1350,71,1522,103,123,174,276,93,109,233,1127,591,1118,9,444,1825,567,565,4,14,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012339,3250.0,798.0,27.8,43.5,49.3,4.2,0.6,20.0,11.9,36.1,2.1,1.9,4.4,6.3,0.6,0.1,Bajo
2244,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2339,0,3250,1606,1644,98,2090,165,129,146,343,195,227,423,1320,1185,1291,29,1602,1524,837,798,4,10,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012339,760.0,190.0,23.4,42.1,28.2,3.7,0.5,17.9,5.3,18.9,1.3,1.2,0.0,0.0,0.0,0.0,Bajo
2245,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2339,0,3250,1606,1644,98,2090,165,129,146,343,195,227,423,1320,1185,1291,29,1602,1524,837,798,4,10,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012339,2303.0,565.0,12.8,44.7,19.3,0.4,1.9,3.5,3.0,3.9,0.3,3.0,2.3,0.2,0.0,0.0,Bajo
2246,15,México,33,Ecatepec de Morelos,1,Total AGEB urbana,2339,0,3250,1606,1644,98,2090,165,129,146,343,195,227,423,1320,1185,1291,29,1602,1524,837,798,4,10,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012339,3250.0,798.0,27.8,43.5,49.3,4.2,0.6,20.0,11.9,36.1,2.1,1.9,4.4,6.3,0.6,0.1,Bajo
2247,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2343,0,3465,1603,1862,86,2718,660,77,134,231,122,151,385,1514,1470,1430,84,1009,2405,930,920,4,11,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012343,3465.0,920.0,20.2,38.4,29.1,1.1,0.3,14.2,3.4,13.2,1.1,1.4,0.5,0.0,0.0,0.0,Bajo
2248,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2343,0,3465,1603,1862,86,2718,660,77,134,231,122,151,385,1514,1470,1430,84,1009,2405,930,920,4,11,9,Distrito Federal,10.0,Álvaro Obregón,1.0,ÁLVARO OBREGÓN,0901000012343,5393.0,1319.0,38.3,61.3,33.1,10.6,0.2,32.4,17.0,40.8,3.5,5.1,2.2,0.3,0.1,0.1,Bajo
2249,9,Distrito Federal,5,Gustavo A. Madero,1,Total AGEB urbana,2343,0,3465,1603,1862,86,2718,660,77,134,231,122,151,385,1514,1470,1430,84,1009,2405,930,920,4,11,15,México,33.0,Ecatepec de Morelos,1.0,ECATEPEC DE MORELOS,1503300012343,2912.0,658.0,36.7,62.7,45.5,10.2,0.0,30.7,17.5,35.7,2.8,2.0,0.8,0.0,0.0,0.0,Bajo
2250,9,Distrito Federal,10,Álvaro Obregón,1,Total AGEB urbana,2343,0,5393,2665,2728,98,3470,290,295,375,639,271,332,702,2329,1735,2182,147,1787,3584,1322,1319,4,8,9,Distrito Federal,5.0,Gustavo A. Madero,1.0,GUSTAVO A. MADERO,0900500012343,3465.0,920.0,20.2,38.4,29.1,1.1,0.3,14.2,3.4,13.2,1.1,1.4,0.5,0.0,0.0,0.0,Bajo
