NOM_ENT,NOM_MUN,AGEB,POBTOT,PEA,Porcentaje_x,PE_INAC,Porcentaje_y,POCUPADA,Porcentaje_x,PDESOCUP,Porcentaje_y
México,San Mateo Atenco,240,892,333,37.33183857,272,30.49327354,320,35.87443946,13,1.457399103
México,San Mateo Atenco,306,3162,1264,39.97469956,1013,32.03668564,1238,39.15243517,26,0.82226439
México,San Mateo Atenco,310,3638,1360,37.38317757,1168,32.1055525,1315,36.14623419,45,1.236943375
México,San Mateo Atenco,325,2610,991,37.96934866,900,34.48275862,941,36.05363985,50,1.915708812
México,San Mateo Atenco,359,4470,1828,40.89485459,1415,31.65548098,1788,40,40,0.894854586
México,San Mateo Atenco,363,2306,995,43.14830876,771,33.43451865,968,41.97745013,27,1.17085863
México,San Mateo Atenco,378,559,207,37.03041145,201,35.95706619,195,34.88372093,12,2.146690519
México,San Mateo Atenco,382,190,89,46.84210526,65,34.21052632,80,42.10526316,9,4.736842105
México,San Mateo Atenco,397,4200,1693,40.30952381,1316,31.33333333,1645,39.16666667,48,1.142857143
México,San Simón de Guerrero,36,1022,404,39.53033268,354,34.63796477,390,38.16046967,14,1.369863014
México,Santo Tomás,33,423,162,38.29787234,171,40.42553191,160,37.8250591,0,0
México,Santo Tomás,48,343,129,37.60932945,129,37.60932945,124,36.1516035,5,1.457725948
México,Soyaniquilpan de Juárez,30,1339,593,44.28678118,436,32.56161314,580,43.31590739,13,0.970873786
México,Soyaniquilpan de Juárez,64,441,169,38.32199546,152,34.46712018,168,38.0952381,0,0
México,Soyaniquilpan de Juárez,79,428,164,38.31775701,145,33.87850467,158,36.91588785,6,1.401869159
México,Soyaniquilpan de Juárez,83,426,178,41.78403756,143,33.56807512,174,40.84507042,4,0.938967136
México,Soyaniquilpan de Juárez,98,380,148,38.94736842,131,34.47368421,144,37.89473684,4,1.052631579
México,Soyaniquilpan de Juárez,100,781,305,39.0524968,279,35.7234315,300,38.41229193,5,0.640204866
México,Soyaniquilpan de Juárez,115,369,146,39.56639566,143,38.75338753,141,38.21138211,5,1.35501355
México,Soyaniquilpan de Juárez,012A,58,28,48.27586207,15,25.86206897,25,43.10344828,3,5.172413793
México,Soyaniquilpan de Juárez,134,65,24,36.92307692,24,36.92307692,23,35.38461538,0,0
México,Sultepec,169,1868,662,35.43897216,586,31.37044968,642,34.36830835,20,1.070663812
México,Sultepec,173,1727,685,39.6641575,572,33.12101911,661,38.27446439,24,1.389693109
México,Tecámac,306,4229,1712,40.48238354,1405,33.22298416,1652,39.06360842,60,1.418775124
México,Tecámac,310,3963,1686,42.54352763,1336,33.71183447,1606,40.52485491,80,2.018672723
México,Tecámac,325,2683,1108,41.29705553,954,35.55721208,1052,39.20983973,56,2.087215803
México,Tecámac,033A,2949,1224,41.50559512,946,32.07867074,1157,39.23363852,67,2.271956595
México,Tecámac,467,223,85,38.11659193,81,36.32286996,85,38.11659193,0,0
México,Tecámac,734,95,44,46.31578947,31,32.63157895,39,41.05263158,5,5.263157895
México,Tecámac,749,555,231,41.62162162,181,32.61261261,218,39.27927928,13,2.342342342
México,Tecámac,927,147,54,36.73469388,55,37.41496599,52,35.37414966,0,0
México,Tecámac,931,84,35,41.66666667,29,34.52380952,35,41.66666667,0,0
México,Tecámac,1183,983,435,44.25228891,252,25.63580875,413,42.01424212,22,2.238046796
México,Tecámac,522,2149,727,33.82968823,765,35.59795254,702,32.66635644,25,1.163331782
México,Tecámac,537,2426,836,34.46001649,867,35.73784007,791,32.60511129,45,1.854905194
México,Tecámac,560,2231,701,31.42088749,696,31.19677275,667,29.89690722,34,1.523980278
México,Tecámac,575,2527,739,29.24416304,706,27.93826672,699,27.66125841,40,1.58290463
México,Tecámac,058A,4239,1571,37.06062751,1521,35.88110403,1484,35.00825666,87,2.052370842
México,Tecámac,594,2479,920,37.1117386,863,34.81242436,858,34.61073013,62,2.501008471
México,Tecámac,607,3160,1238,39.17721519,1155,36.55063291,1197,37.87974684,41,1.297468354
México,Tecámac,611,2699,1070,39.64431271,918,34.01259726,1016,37.64357169,54,2.000741015
México,Tecámac,382,5237,1835,35.03914455,1974,37.69333588,1763,33.66431163,72,1.37483292
México,Tecámac,908,35,12,34.28571429,17,48.57142857,10,28.57142857,0,0
México,Tecámac,912,72,22,30.55555556,31,43.05555556,20,27.77777778,0,0
México,Tecámac,378,3889,1444,37.1303677,1365,35.09899717,1388,35.69040885,56,1.439958858
México,Tecámac,626,4024,1450,36.03379722,1407,34.96520875,1418,35.23856859,32,0.795228628
México,Tecámac,630,4866,1855,38.1216605,1705,35.03904644,1815,37.29963009,40,0.822030415
México,Tecámac,645,2288,847,37.01923077,882,38.54895105,807,35.27097902,40,1.748251748
México,Tecámac,065A,1766,627,35.50396376,662,37.48584371,601,34.03171008,26,1.472253681
México,Tecámac,753,160,49,30.625,62,38.75,48,30,0,0
México,Tecámac,768,45,15,33.33333333,19,42.22222222,15,33.33333333,0,0
México,Tecámac,772,417,138,33.09352518,140,33.57314149,130,31.17505995,8,1.918465228
México,Tecámac,787,114,46,40.35087719,34,29.8245614,46,40.35087719,0,0
México,Tecámac,791,70,28,40,24,34.28571429,27,38.57142857,0,0
México,Tecámac,946,94,30,31.91489362,33,35.10638298,25,26.59574468,5,5.319148936
México,Tecámac,122A,51,22,43.1372549,10,19.60784314,22,43.1372549,0,0
México,Tecámac,96,2716,1161,42.7466863,1125,41.42120766,1121,41.27393225,40,1.47275405
México,Tecámac,109,4068,1770,43.51032448,1656,40.7079646,1665,40.92920354,105,2.581120944
México,Tecámac,113,5013,2050,40.89367644,2084,41.57191303,1922,38.34031518,128,2.553361261
México,Tecámac,128,4376,1848,42.23034735,1764,40.31078611,1772,40.49360146,76,1.736745887
México,Tecámac,132,4963,2199,44.3078783,1958,39.45194439,2080,41.910135,119,2.3977433
México,Tecámac,170,3424,1426,41.64719626,1219,35.60163551,1368,39.95327103,58,1.693925234
México,Tecámac,185,4196,1804,42.99332698,1459,34.77121068,1673,39.87130601,131,3.122020972
México,Tecámac,019A,1840,777,42.22826087,641,34.83695652,746,40.54347826,31,1.684782609
México,Tecámac,202,3026,1268,41.90350297,1013,33.47653668,1217,40.21810972,51,1.685393258
México,Tecámac,217,1825,719,39.39726027,676,37.04109589,686,37.5890411,33,1.808219178
México,Tecámac,274,4085,1750,42.83965728,1381,33.80660955,1702,41.66462668,48,1.1750306
México,Tecámac,289,3444,1483,43.06039489,1206,35.0174216,1412,40.99883856,71,2.06155633
México,Tecámac,293,2530,1041,41.14624506,893,35.29644269,975,38.53754941,66,2.608695652
México,Tecámac,429,3443,1416,41.12692419,1199,34.82428115,1363,39.58756898,53,1.539355213
México,Tecámac,486,483,212,43.89233954,167,34.57556936,199,41.20082816,13,2.691511387
México,Tecámac,518,4420,1754,39.68325792,1431,32.37556561,1628,36.83257919,126,2.850678733
México,Tecámac,541,7295,2960,40.57573681,2369,32.47429746,2807,38.47840987,153,2.097326936
México,Tecámac,556,12135,4956,40.84054388,3201,26.37824475,4772,39.32426864,184,1.516275237
México,Tecámac,664,5754,2329,40.47619048,2014,35.00173792,2215,38.49496003,114,1.981230448
México,Tecámac,679,4518,1838,40.68171757,1610,35.63523683,1795,39.72996901,43,0.951748561
México,Tecámac,683,3327,1298,39.01412684,1264,37.99218515,1238,37.21070033,60,1.80342651
México,Tecámac,698,3204,1227,38.29588015,1197,37.35955056,1148,35.83021223,79,2.465667915
México,Tecámac,700,1834,712,38.82224646,678,36.96837514,685,37.35005453,27,1.47219193
México,Tecámac,823,799,331,41.42678348,274,34.29286608,319,39.92490613,12,1.501877347
México,Tecámac,838,961,414,43.08012487,318,33.0905307,389,40.47866805,25,2.601456816
México,Tecámac,842,4343,1730,39.83421598,1441,33.17982961,1642,37.80796684,88,2.026249137
México,Tecámac,950,4415,1728,39.13929785,1463,33.13703284,1656,37.50849377,72,1.630804077
México,Tecámac,965,1649,601,36.44633111,550,33.3535476,571,34.62704669,30,1.819284415
México,Tecámac,097A,1255,529,42.15139442,381,30.35856574,510,40.6374502,19,1.513944223
México,Tecámac,984,62,25,40.32258065,20,32.25806452,23,37.09677419,0,0
México,Tecámac,999,8544,3269,38.26076779,2846,33.30992509,3136,36.70411985,133,1.55664794
México,Tecámac,1003,8842,3368,38.09092965,3004,33.97421398,3178,35.94209455,190,2.148835105
México,Tecámac,1018,9355,3836,41.00481026,2749,29.38535542,3692,39.46552646,144,1.539283805
México,Tecámac,1022,10743,4508,41.96220795,3131,29.14455925,4283,39.86782091,225,2.094387043
México,Tecámac,1037,8574,3578,41.73081409,2687,31.33893165,3442,40.14462328,136,1.586190809
México,Tecámac,1041,10757,4513,41.95407642,3329,30.94729014,4360,40.53174677,153,1.422329646
México,Tecámac,1056,6160,2513,40.79545455,2024,32.85714286,2410,39.12337662,103,1.672077922
México,Tecámac,1060,3575,1555,43.4965035,1051,29.3986014,1517,42.43356643,38,1.062937063
México,Tecámac,1075,5869,2593,44.18129153,1554,26.4781053,2520,42.93746805,73,1.243823479
México,Tecámac,108A,3575,1320,36.92307692,1136,31.77622378,1259,35.21678322,61,1.706293706
México,Tecámac,1107,11257,4770,42.37363418,2984,26.50795061,4630,41.12996358,140,1.243670605
México,Tecámac,1111,8660,3686,42.56351039,2257,26.06235566,3572,41.24711316,114,1.316397229
México,Tecámac,1126,8564,3906,45.60952826,2301,26.86828585,3770,44.02148529,136,1.588042971
México,Tecámac,1130,20183,9422,46.68285191,5323,26.37368082,9102,45.09735916,320,1.585492741
México,Tecámac,1145,4732,2049,43.30092984,1304,27.55705833,1975,41.73710904,74,1.563820795
México,Tecámac,115A,1235,616,49.87854251,305,24.69635628,581,47.04453441,35,2.834008097
México,Tecámac,1164,5672,2538,44.7461213,1575,27.76798307,2456,43.30042313,82,1.445698166
México,Tecámac,1179,46,15,32.60869565,19,41.30434783,14,30.43478261,0,0
México,Tecámac,1234,315,154,48.88888889,78,24.76190476,150,47.61904762,4,1.26984127
México,Tecámac,1249,171,64,37.42690058,60,35.0877193,59,34.50292398,5,2.923976608
México,Tecámac,1253,40,18,45,9,22.5,18,45,0,0
México,Tecámac,147,1793,727,40.54656999,616,34.35582822,708,39.48689347,19,1.05967652
México,Tecámac,151,3551,1475,41.53759504,1233,34.72261335,1381,38.89045339,94,2.64714165
México,Tecámac,166,3718,1434,38.56912318,1254,33.72781065,1324,35.6105433,110,2.958579882
México,Tecámac,240,4790,1920,40.08350731,1590,33.19415449,1810,37.78705637,110,2.296450939
México,Tecámac,255,5113,1970,38.52923919,1814,35.47819284,1887,36.90592607,83,1.623313123
México,Tecámac,026A,5229,2002,38.28647925,1829,34.97800727,1854,35.45611015,148,2.830369095
México,Tecámac,433,853,325,38.10082063,296,34.7010551,305,35.75615475,20,2.344665885
México,Tecámac,448,855,321,37.54385965,298,34.85380117,314,36.7251462,7,0.81871345
México,Tecámac,452,3777,1517,40.16415144,1226,32.45962404,1435,37.99311623,82,2.171035213
México,Tecámac,715,2514,1025,40.7716786,879,34.96420048,943,37.50994431,82,3.261734288
México,Tecámac,072A,2529,983,38.86911823,908,35.90351918,902,35.66627125,81,3.202846975
México,Tecámac,819,210,65,30.95238095,64,30.47619048,61,29.04761905,4,1.904761905
México,Tecámac,1198,319,120,37.61755486,100,31.34796238,116,36.36363636,4,1.253918495
México,Tecámac,1200,139,45,32.37410072,56,40.28776978,44,31.65467626,0,0
México,Tecámac,1268,3260,1258,38.58895706,963,29.5398773,1186,36.3803681,72,2.208588957
México,Tecámac,876,4464,1745,39.09050179,1515,33.93817204,1658,37.14157706,87,1.948924731
México,Tecámac,880,3370,1219,36.17210682,1201,35.6379822,1145,33.97626113,74,2.195845697
México,Tecámac,895,2989,1092,36.53395785,1037,34.69387755,1008,33.7236534,84,2.81030445
México,Tecámac,1094,4238,1492,35.20528551,1451,34.23784804,1360,32.09060878,132,3.114676734
México,Tejupilco,110,4722,2041,43.2232105,1547,32.76154172,1986,42.05844981,55,1.164760695
México,Tejupilco,020A,2247,940,41.83355585,733,32.62127281,908,40.4094348,32,1.42412105
México,Tejupilco,375,3145,1066,33.89507154,1068,33.95866455,1026,32.62321145,40,1.271860095
México,Tejupilco,426,2562,1067,41.64715066,799,31.18657299,1035,40.39812646,32,1.2490242
México,Tejupilco,430,4017,1707,42.49439881,1214,30.22155838,1668,41.52352502,39,0.970873786
México,Tejupilco,445,1428,592,41.45658263,446,31.232493,550,38.51540616,42,2.941176471
México,Tejupilco,045A,1441,589,40.87439278,469,32.54684247,567,39.34767523,22,1.526717557
México,Tejupilco,464,1644,650,39.5377129,596,36.25304136,627,38.13868613,23,1.399026764
México,Tejupilco,479,2423,1002,41.35369377,741,30.58192324,957,39.49649195,45,1.857201816
México,Tejupilco,534,183,79,43.16939891,51,27.86885246,78,42.62295082,0,0
México,Tejupilco,549,244,95,38.93442623,94,38.52459016,91,37.29508197,4,1.639344262
México,Tejupilco,572,140,52,37.14285714,51,36.42857143,47,33.57142857,5,3.571428571
México,Tejupilco,587,901,476,52.83018868,191,21.19866815,464,51.49833518,12,1.331853496
México,Tejupilco,591,86,28,32.55813953,29,33.72093023,27,31.39534884,0,0
México,Tejupilco,619,85,26,30.58823529,34,40,26,30.58823529,0,0
México,Tejupilco,623,65,26,40,24,36.92307692,25,38.46153846,0,0
México,Tejupilco,638,30,15,50,3,10,15,50,0,0
México,Tejupilco,642,149,69,46.30872483,48,32.2147651,64,42.95302013,5,3.355704698
México,Tejupilco,657,119,47,39.49579832,33,27.73109244,46,38.65546218,0,0
México,Tejupilco,394,982,307,31.26272912,433,44.09368635,298,30.34623218,9,0.916496945
México,Tejupilco,407,699,224,32.04577969,330,47.21030043,223,31.90271817,0,0
México,Tejupilco,411,847,290,34.23848878,359,42.38488784,283,33.4120425,7,0.826446281
México,Temamatla,48,84,35,41.66666667,33,39.28571429,30,35.71428571,5,5.952380952
México,Temamatla,52,81,29,35.80246914,29,35.80246914,29,35.80246914,0,0
México,Temamatla,67,2687,1012,37.66282099,976,36.32303684,991,36.88128024,21,0.781540752
México,Temamatla,71,894,352,39.37360179,303,33.89261745,341,38.14317673,11,1.230425056
México,Temamatla,86,1887,742,39.32167462,636,33.70429253,719,38.10280869,23,1.218865925
México,Temascalapa,168,1121,448,39.96431757,419,37.37734166,435,38.80463872,13,1.159678858
México,Temascalapa,172,2307,950,41.17902037,826,35.80407456,923,40.00866927,27,1.170351105
México,Temascalapa,331,1221,444,36.36363636,477,39.06633907,429,35.13513514,15,1.228501229
México,Temascalapa,346,1656,630,38.04347826,596,35.99033816,592,35.74879227,38,2.29468599
México,Temascalapa,350,9,0,0,4,44.44444444,0,0,0,0
México,Temascalapa,204,1433,551,38.45080251,561,39.14863922,540,37.68318214,11,0.767620377
México,Temascalapa,219,1985,773,38.94206549,817,41.15869018,743,37.43073048,30,1.511335013
México,Temascalapa,308,47,20,42.55319149,13,27.65957447,19,40.42553191,0,0
México,Temascalapa,280,81,32,39.50617284,29,35.80246914,30,37.03703704,0,0
México,Temascalapa,037A,1945,726,37.32647815,675,34.70437018,700,35.98971722,26,1.336760925
México,Temascalapa,384,1853,710,38.31624393,692,37.3448462,700,37.77657852,10,0.539665407
México,Temascalapa,399,10,0,0,3,30,0,0,0,0
México,Temascalapa,435,1253,483,38.54748603,454,36.2330407,457,36.47246608,26,2.075019952
México,Temascalapa,044A,1717,590,34.36225976,638,37.15783343,584,34.01281305,6,0.349446709
México,Temascalapa,115,2373,888,37.42098609,846,35.65107459,834,35.14538559,54,2.275600506
México,Temascalapa,187,1393,536,38.47810481,485,34.81694185,491,35.24766691,45,3.230437904
México,Temascalapa,191,1724,657,38.10904872,630,36.54292343,555,32.19257541,102,5.916473318
México,Temascalapa,327,48,22,45.83333333,14,29.16666667,22,45.83333333,0,0
México,Temascalapa,365,156,59,37.82051282,48,30.76923077,55,35.25641026,4,2.564102564
México,Temascalapa,295,507,183,36.09467456,178,35.10848126,164,32.34714004,19,3.747534517
México,Temascalapa,401,2027,706,34.82979773,736,36.30981746,666,32.85643809,40,1.973359645
México,Temascalapa,416,2157,720,33.37969402,789,36.57858136,651,30.18080668,69,3.198887344
México,Temascalapa,420,1090,357,32.75229358,409,37.52293578,333,30.55045872,24,2.201834862
México,Temascalcingo,017A,8,3,37.5,3,37.5,0,0,0,0
México,Temascalcingo,184,1322,415,31.39183056,511,38.65355522,370,27.98789713,45,3.403933434
México,Temascalcingo,199,1189,398,33.47350715,433,36.41715728,372,31.28679563,26,2.186711522
México,Temascalcingo,201,1421,503,35.39760732,515,36.24208304,468,32.93455313,35,2.463054187
México,Temascalcingo,216,1151,456,39.61772372,382,33.18853171,442,38.4013901,14,1.216333623
México,Temascalcingo,220,2609,953,36.52740514,957,36.68072058,920,35.2625527,33,1.264852434
México,Temascalcingo,254,1059,467,44.09820585,354,33.42776204,452,42.68177526,15,1.416430595
México,Temascalcingo,269,1411,583,41.31821403,482,34.16017009,552,39.12119064,31,2.197023388
México,Temascalcingo,273,1958,802,40.96016343,689,35.18896834,781,39.88764045,21,1.072522983
México,Temascalcingo,292,305,99,32.45901639,115,37.70491803,97,31.80327869,0,0
México,Temascalcingo,381,214,71,33.17757009,82,38.31775701,68,31.77570093,3,1.401869159
México,Temascalcingo,409,51,13,25.49019608,20,39.21568627,12,23.52941176,0,0
México,Temascalcingo,358,1547,542,35.03555268,553,35.74660633,431,27.86037492,111,7.175177763
México,Temascalcingo,362,2758,882,31.97969543,1055,38.25235678,858,31.10949964,24,0.870195794
México,Temascalcingo,377,200,61,30.5,65,32.5,61,30.5,0,0
México,Temascalcingo,031A,3192,539,16.88596491,1837,57.55012531,310,9.711779449,229,7.174185464
México,Temascalcingo,324,3586,850,23.70329057,1824,50.86447295,782,21.80702733,68,1.896263246
México,Temascalcingo,396,176,11,6.25,103,58.52272727,11,6.25,0,0
México,Temascalcingo,339,1895,699,36.88654354,623,32.87598945,699,36.88654354,0,0
México,Temascalcingo,343,1851,588,31.76661264,702,37.92544571,587,31.71258779,0,0
México,Temascaltepec,73,2334,937,40.14567266,671,28.74892888,879,37.66066838,58,2.485004284
México,Temascaltepec,143,199,87,43.71859296,61,30.65326633,85,42.71356784,0,0
México,Temoaya,70,3301,1235,37.41290518,1272,38.53377764,1219,36.92820357,16,0.484701606
México,Temoaya,030A,4744,1542,32.50421585,1671,35.22344013,1498,31.5767285,44,0.927487352
México,Temoaya,314,4330,1661,38.36027714,1396,32.24018476,1579,36.4665127,82,1.893764434
México,Temoaya,136,3766,1549,41.13117366,1311,34.81147106,1508,40.0424854,41,1.088688263
México,Temoaya,278,5753,2041,35.47714236,2025,35.19902659,1883,32.73074917,158,2.746393186
México,Temoaya,282,1321,492,37.24451173,440,33.30809992,479,36.26040878,13,0.984102952
México,Temoaya,297,3799,1221,32.14003685,1366,35.95683074,1180,31.06080548,41,1.079231377
México,Temoaya,85,1982,717,36.17558022,639,32.24016145,633,31.93743693,84,4.23814329
México,Temoaya,016A,2885,1133,39.27209705,918,31.81975737,1074,37.2270364,59,2.045060659
México,Temoaya,174,902,337,37.36141907,278,30.82039911,311,34.4789357,26,2.88248337
México,Temoaya,189,968,340,35.12396694,262,27.0661157,304,31.40495868,36,3.719008264
México,Temoaya,329,303,113,37.29372937,84,27.72277228,106,34.98349835,7,2.310231023
México,Temoaya,333,2604,1132,43.47158218,689,26.45929339,1103,42.35791091,29,1.113671275
México,Tenancingo,59,5059,2002,39.57303815,1619,32.00237201,1905,37.65566317,97,1.917374975
México,Tenancingo,63,2866,1268,44.24284717,992,34.61270063,1249,43.5799023,19,0.662944871
México,Tenancingo,78,4299,1787,41.56780647,1507,35.05466388,1738,40.42800651,49,1.139799953
México,Tenancingo,114,481,194,40.33264033,171,35.55093555,191,39.70893971,3,0.623700624
México,Tenancingo,133,669,282,42.15246637,252,37.66816143,282,42.15246637,0,0
México,Tenancingo,167,800,322,40.25,254,31.75,303,37.875,19,2.375
México,Tenancingo,398,4544,1905,41.92341549,1539,33.86883803,1852,40.75704225,53,1.166373239
México,Tenancingo,035A,2865,990,34.55497382,1017,35.4973822,966,33.71727749,24,0.837696335
México,Tenancingo,82,3782,1548,40.93072448,1181,31.22686409,1542,40.77207827,6,0.158646219
México,Tenancingo,203,1573,608,38.65225683,455,28.92561983,607,38.58868404,0,0
México,Tenancingo,241,1066,385,36.1163227,335,31.42589118,385,36.1163227,0,0
México,Tenancingo,330,276,115,41.66666667,75,27.17391304,114,41.30434783,0,0
México,Tenancingo,294,3180,1164,36.60377358,1195,37.57861635,1126,35.40880503,38,1.194968553
México,Tenancingo,400,3832,1491,38.9091858,1312,34.23799582,1425,37.1868476,66,1.722338205
México,Tenancingo,028A,3536,1152,32.57918552,1452,41.06334842,1090,30.82579186,62,1.753393665
México,Tenancingo,415,4855,1723,35.48918641,1781,36.6838311,1677,34.54170958,46,0.947476828
México,Tenango del Aire,60,298,104,34.89932886,128,42.95302013,100,33.55704698,4,1.342281879
México,Tenango del Aire,75,164,66,40.24390244,63,38.41463415,64,39.02439024,0,0
México,Tenango del Aire,111,1808,735,40.65265487,645,35.67477876,712,39.38053097,23,1.272123894
México,Tenango del Aire,126,2095,782,37.32696897,781,37.27923628,747,35.65632458,35,1.670644391
México,Tenango del Aire,130,1419,577,40.66243834,510,35.94080338,549,38.68921776,28,1.973220578
México,Tenango del Aire,145,50,24,48,16,32,22,44,0,0
México,Tenango del Aire,015A,81,28,34.56790123,32,39.50617284,27,33.33333333,0,0
México,Tenango del Valle,146,3460,1418,40.98265896,1153,33.32369942,1345,38.87283237,73,2.10982659
México,Tenango del Valle,150,3872,1701,43.93078512,1301,33.60020661,1626,41.99380165,75,1.936983471
México,Tenango del Valle,165,2631,1159,44.05169137,858,32.61117446,1107,42.07525656,52,1.976434816
México,Tenango del Valle,199,5067,2128,41.99723702,1707,33.68857312,2057,40.59601342,71,1.401223604
México,Tenango del Valle,201,5573,2341,42.00610084,1901,34.1108918,2265,40.64238292,76,1.363717926
México,Tenango del Valle,024A,575,204,35.47826087,207,36,203,35.30434783,0,0
México,Tenango del Valle,273,272,95,34.92647059,108,39.70588235,92,33.82352941,3,1.102941176
México,Tenango del Valle,031A,315,112,35.55555556,97,30.79365079,108,34.28571429,4,1.26984127
México,Tenango del Valle,216,2877,1096,38.0952381,1007,35.00173792,1011,35.14077164,85,2.954466458
México,Tenango del Valle,220,2547,971,38.12328229,903,35.45347468,864,33.92226148,107,4.201020809
México,Tenango del Valle,292,50,19,38,15,30,18,36,0,0
México,Tenango del Valle,305,19,8,42.10526316,9,47.36842105,4,21.05263158,4,21.05263158
México,Tenango del Valle,324,607,201,33.11367381,205,33.77265239,175,28.83031301,26,4.283360791
México,Tenango del Valle,339,193,79,40.93264249,51,26.42487047,78,40.41450777,0,0
México,Tenango del Valle,288,3433,1247,36.32391494,1260,36.70259248,1216,35.42091465,31,0.903000291
México,Tenango del Valle,269,3175,1160,36.53543307,1198,37.73228346,1136,35.77952756,24,0.755905512
México,Tenango del Valle,127,3338,1111,33.28340324,1266,37.92690234,1069,32.02516477,42,1.258238466
México,Tenango del Valle,235,1038,358,34.4894027,382,36.80154143,339,32.65895954,19,1.83044316
México,Tenango del Valle,254,293,110,37.54266212,96,32.76450512,106,36.1774744,4,1.365187713
México,Tenango del Valle,343,91,29,31.86813187,35,38.46153846,27,29.67032967,0,0
México,Tenango del Valle,358,106,38,35.8490566,37,34.90566038,36,33.96226415,0,0
México,Tenango del Valle,23,5307,1723,32.46655361,1979,37.29037121,1669,31.44902958,54,1.017524025
México,Tenango del Valle,76,5571,1738,31.19727158,2478,44.48034464,1504,26.99694848,234,4.200323102
México,Tenango del Valle,017A,3754,1402,37.34683005,1336,35.58870538,1375,36.62759723,27,0.719232818
México,Tenango del Valle,184,3001,1219,40.6197934,1055,35.15494835,1196,39.85338221,23,0.766411196
México,Tenango del Valle,57,5590,2273,40.66189624,1956,34.99105546,2193,39.23076923,80,1.431127013
México,Teoloyucan,004A,7490,3021,40.33377837,2606,34.79305741,2956,39.46595461,65,0.867823765
México,Teoloyucan,54,1309,530,40.48892284,442,33.76623377,509,38.88464477,21,1.604278075
México,Teoloyucan,69,7199,2902,40.31115433,2336,32.44895124,2759,38.32476733,143,1.986386998
México,Teoloyucan,88,5871,2325,39.60143076,1936,32.97564299,2267,38.6135241,58,0.98790666
México,Teoloyucan,92,5004,2025,40.4676259,1712,34.2126299,1945,38.86890488,80,1.598721023
México,Teoloyucan,158,3420,1336,39.06432749,1224,35.78947368,1310,38.30409357,26,0.760233918
México,Teoloyucan,162,1400,517,36.92857143,507,36.21428571,499,35.64285714,18,1.285714286
México,Teoloyucan,177,5366,2197,40.94297428,1858,34.62541931,2134,39.76891539,63,1.174058889
México,Teoloyucan,181,6372,2670,41.90207156,2020,31.70119272,2606,40.89767734,64,1.004394225
México,Teoloyucan,196,4676,1940,41.48845167,1577,33.72540633,1871,40.01283148,69,1.475620188
México,Teoloyucan,209,304,133,43.75,77,25.32894737,122,40.13157895,11,3.618421053
México,Teoloyucan,213,420,164,39.04761905,125,29.76190476,157,37.38095238,7,1.666666667
